YEAR,Region,Country,LOC,Block,HYBRID,Pre-commercial name,Commercial name,Family relatedness,density,mean_yield,Comment,NEW LOC,NEW Block
2017,Late,Turkey,7TUR3,7TUR3H,P0573,P0573,P0573,,110,17.98011745,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0573,P0573,P0573,,125,18.19382818,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0937,P0937,P0937,,65,19.07349259,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0937,P0937,P0937,,80,19.4642312,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0937,P0937,P0937,,95,16.84070216,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0937,P0937,P0937,,110,18.46290137,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3H,P0937,P0937,P0937,,125,19.69160301,,7TUR3,7TUR3H
2017,Late,Turkey,7TUR3,7TUR3M,DKC5364,EP5126,DKC5364,Female Group 33,65,14.74281801,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5364,EP5126,DKC5364,Female Group 33,80,14.79971094,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5364,EP5126,DKC5364,Female Group 33,95,15.55096367,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5364,EP5126,DKC5364,Female Group 33,110,16.40062413,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5364,EP5126,DKC5364,Female Group 33,125,15.98722953,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5741,EM5712XPY1,DKC5741,Female Group 32,65,13.27126187,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5741,EM5712XPY1,DKC5741,Female Group 32,80,13.87836338,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5741,EM5712XPY1,DKC5741,Female Group 32,95,13.81885231,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5741,EM5712XPY1,DKC5741,Female Group 32,110,16.17839206,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5741,EM5712XPY1,DKC5741,Female Group 32,125,14.89671234,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5783,EXP258,DKC5783,Female Group 1,65,14.6410467,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5783,EXP258,DKC5783,Female Group 1,80,15.62556235,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5783,EXP258,DKC5783,Female Group 1,95,17.09966393,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5783,EXP258,DKC5783,Female Group 1,110,19.1691879,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC5783,EXP258,DKC5783,Female Group 1,125,17.78950746,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6050,EN6010,DKC6050,Female Group 39,65,12.13076839,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6050,EN6010,DKC6050,Female Group 39,80,13.99593388,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6050,EN6010,DKC6050,Female Group 39,95,14.48144331,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6050,EN6010,DKC6050,Female Group 39,110,16.71592031,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6050,EN6010,DKC6050,Female Group 39,125,15.09968229,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6101,EG6104,DKC6101,Female Group 8,65,12.60581116,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6101,EG6104,DKC6101,Female Group 8,80,13.69884762,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6101,EG6104,DKC6101,Female Group 8,95,14.03482941,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6101,EG6104,DKC6101,Female Group 8,110,15.14287368,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6101,EG6104,DKC6101,Female Group 8,125,14.29250446,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6664,EP6214,DKC6664,Female Group 50,65,13.18100871,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6664,EP6214,DKC6664,Female Group 50,80,13.96164944,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6664,EP6214,DKC6664,Female Group 50,95,14.67768099,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6664,EP6214,DKC6664,Female Group 50,110,17.63444936,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,DKC6664,EP6214,DKC6664,Female Group 50,125,16.13978122,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5232,ER5232,ER5232,,65,9.108209995,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5232,ER5232,ER5232,,80,15.90971053,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5232,ER5232,ER5232,,95,17.07131251,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5232,ER5232,ER5232,,110,17.72235625,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5232,ER5232,ER5232,,125,17.94724748,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5538,ER5538,ER5538,Female Group 42,65,15.9113922,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5538,ER5538,ER5538,Female Group 42,80,16.49065876,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5538,ER5538,ER5538,Female Group 42,95,17.9401013,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5538,ER5538,ER5538,Female Group 42,110,19.81823093,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5538,ER5538,ER5538,Female Group 42,125,18.45362265,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5539,ER5539,ER5539,Female Group 30,65,15.70935884,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5539,ER5539,ER5539,Female Group 30,80,15.42963945,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5539,ER5539,ER5539,Female Group 30,95,17.858651,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5539,ER5539,ER5539,Female Group 30,110,21.36036566,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5539,ER5539,ER5539,Female Group 30,125,17.94959941,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5727,ER5727XPY1,ER5727,Female Group 32,65,13.99293364,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5727,ER5727XPY1,ER5727,Female Group 32,80,15.19988173,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5727,ER5727XPY1,ER5727,Female Group 32,95,16.79130608,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5727,ER5727XPY1,ER5727,Female Group 32,110,18.23694514,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER5727,ER5727XPY1,ER5727,Female Group 32,125,17.86293424,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER6114,ER6114,ER6114,Female Group 43,65,16.42475148,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER6114,ER6114,ER6114,Female Group 43,80,16.32110999,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER6114,ER6114,ER6114,Female Group 43,95,18.06577175,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER6114,ER6114,ER6114,Female Group 43,110,21.40213717,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,ER6114,ER6114,ER6114,Female Group 43,125,20.36789257,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0573,P0573,P0573,,65,15.38370548,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0573,P0573,P0573,,80,16.20113778,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0573,P0573,P0573,,95,16.94142789,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0573,P0573,P0573,,110,18.23050343,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0573,P0573,P0573,,125,16.41296406,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0937,P0937,P0937,,65,18.24686496,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0937,P0937,P0937,,80,16.41486278,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0937,P0937,P0937,,95,17.43020972,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0937,P0937,P0937,,110,19.35373345,,7TUR3,7TUR3M
2017,Late,Turkey,7TUR3,7TUR3M,P0937,P0937,P0937,,125,18.44981709,,7TUR3,7TUR3M
2017,Late,Turkey,GTK1,7TUR1H,DKC6050,EN6010,DKC6050,Female Group 39,65,14.576,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6050,EN6010,DKC6050,Female Group 39,80,15.46576923,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6050,EN6010,DKC6050,Female Group 39,95,16.15041667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6050,EN6010,DKC6050,Female Group 39,110,15.45758621,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6050,EN6010,DKC6050,Female Group 39,125,16.56181818,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6590,EF6506,DKC6590,Female Group 58,65,14.7575,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6590,EF6506,DKC6590,Female Group 58,80,16.17,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6590,EF6506,DKC6590,Female Group 58,95,16.3304,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6590,EF6506,DKC6590,Female Group 58,110,16.51863636,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6590,EF6506,DKC6590,Female Group 58,125,16.49148148,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630,EL6514,DKC6630,Female Group 61,65,14.77681818,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630,EL6514,DKC6630,Female Group 61,80,15.61958333,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630,EL6514,DKC6630,Female Group 61,95,16.71652174,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630,EL6514,DKC6630,Female Group 61,110,15.55666667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630,EL6514,DKC6630,Female Group 61,125,16.27375,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630 fillER,,,,65,17.14166667,exclude from analysis,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630 fillER,,,,80,16.42681818,exclude from analysis,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630 fillER,,,,95,16.32,exclude from analysis,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630 fillER,,,,110,15.93576923,exclude from analysis,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6630 fillER,,,,125,16.565,exclude from analysis,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6761,EP6741,DKC6761,Female Group 43,65,16.2636,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6761,EP6741,DKC6761,Female Group 43,80,16.9628,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6761,EP6741,DKC6761,Female Group 43,95,17.30954545,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6761,EP6741,DKC6761,Female Group 43,110,16.97190476,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,DKC6761,EP6741,DKC6761,Female Group 43,125,16.81956522,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6115,ER6115,ER6115,Female Group 40,65,14.32357143,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6115,ER6115,ER6115,Female Group 40,80,16.6924,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6115,ER6115,ER6115,Female Group 40,95,15.77020408,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6115,ER6115,ER6115,Female Group 40,110,16.111,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6115,ER6115,ER6115,Female Group 40,125,16.43425,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6116,ER6116,ER6116,Female Group 43,65,15.14333333,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6116,ER6116,ER6116,Female Group 43,80,16.88685714,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6116,ER6116,ER6116,Female Group 43,95,15.96060606,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6116,ER6116,ER6116,Female Group 43,110,17.18916667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6116,ER6116,ER6116,Female Group 43,125,17.46941176,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6517,ER6517XPY1,ER6517,Female Group 32,65,14.77793103,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6517,ER6517XPY1,ER6517,Female Group 32,80,15.75,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6517,ER6517XPY1,ER6517,Female Group 32,95,16.04666667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6517,ER6517XPY1,ER6517,Female Group 32,110,15.87576923,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6517,ER6517XPY1,ER6517,Female Group 32,125,16.42791667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6635,ER6635,ER6635,Female Group 43,65,14.5155,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6635,ER6635,ER6635,Female Group 43,80,15.7,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6635,ER6635,ER6635,Female Group 43,95,16.23842105,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6635,ER6635,ER6635,Female Group 43,110,17.03541667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6635,ER6635,ER6635,Female Group 43,125,16.38941176,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6636,ER6636,ER6636,Female Group 45,65,15.185,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6636,ER6636,ER6636,Female Group 45,80,16.6862963,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6636,ER6636,ER6636,Female Group 45,95,16.62464286,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6636,ER6636,ER6636,Female Group 45,110,16.72896552,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6636,ER6636,ER6636,Female Group 45,125,12.41266667,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6920,ER6920,ER6920,Female Group 49,65,16.36148148,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6920,ER6920,ER6920,Female Group 49,80,17.0684,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6920,ER6920,ER6920,Female Group 49,95,17.14391304,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6920,ER6920,ER6920,Female Group 49,110,17.77875,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER6920,ER6920,ER6920,Female Group 49,125,18.00307692,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER7012,ER7012,ER7012,Female Group 44,65,14.59090909,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER7012,ER7012,ER7012,Female Group 44,80,14.87878788,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER7012,ER7012,ER7012,Female Group 44,95,16.89488889,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER7012,ER7012,ER7012,Female Group 44,110,15.62918033,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,ER7012,ER7012,ER7012,Female Group 44,125,17.55555556,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,LG30692,LG30692,LG30692,,65,16.26708333,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,LG30692,LG30692,LG30692,,80,16.87222222,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,LG30692,LG30692,LG30692,,95,16.84,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,LG30692,LG30692,LG30692,,110,16.03173913,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,LG30692,LG30692,LG30692,,125,16.65727273,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,P1570,P1570,P1570,,65,16.3696,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,P1570,P1570,P1570,,80,17.41730769,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,P1570,P1570,P1570,,95,17.19965517,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,P1570,P1570,P1570,,110,17.40111111,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1H,P1570,P1570,P1570,,125,16.2496,,GTK1,7TUR1H
2017,Late,Turkey,GTK1,7TUR1M,DKC6050,EN6010,DKC6050,Female Group 39,65,13.92384615,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6050,EN6010,DKC6050,Female Group 39,80,15.01666667,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6050,EN6010,DKC6050,Female Group 39,95,14.65333333,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6050,EN6010,DKC6050,Female Group 39,110,15.31103448,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6050,EN6010,DKC6050,Female Group 39,125,15.13806452,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6590,EF6506,DKC6590,Female Group 58,65,14.12615385,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6590,EF6506,DKC6590,Female Group 58,80,15.14,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6590,EF6506,DKC6590,Female Group 58,95,15.34434783,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6590,EF6506,DKC6590,Female Group 58,110,15.6372,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6590,EF6506,DKC6590,Female Group 58,125,16.09222222,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630,EL6514,DKC6630,Female Group 61,65,14.31291667,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630,EL6514,DKC6630,Female Group 61,80,14.53904762,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630,EL6514,DKC6630,Female Group 61,95,15.106,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630,EL6514,DKC6630,Female Group 61,110,15.1088,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630,EL6514,DKC6630,Female Group 61,125,14.868,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630 fillER,,,,65,15.65185185,exclude from analysis,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630 fillER,,,,80,14.94454545,exclude from analysis,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630 fillER,,,,95,14.60608696,exclude from analysis,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630 fillER,,,,110,15.39068966,exclude from analysis,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6630 fillER,,,,125,14.5637037,exclude from analysis,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6761,EP6741,DKC6761,Female Group 43,65,15.65846154,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6761,EP6741,DKC6761,Female Group 43,80,16.01047619,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6761,EP6741,DKC6761,Female Group 43,95,16.11208333,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6761,EP6741,DKC6761,Female Group 43,110,16.45333333,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,DKC6761,EP6741,DKC6761,Female Group 43,125,16.54807692,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6115,ER6115,ER6115,Female Group 40,65,13.34575758,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6115,ER6115,ER6115,Female Group 40,80,16.97296296,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6115,ER6115,ER6115,Female Group 40,95,15.30826087,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6115,ER6115,ER6115,Female Group 40,110,14.72424242,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6115,ER6115,ER6115,Female Group 40,125,16.40866667,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6116,ER6116,ER6116,Female Group 43,65,13.84634146,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6116,ER6116,ER6116,Female Group 43,80,15.02710526,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6116,ER6116,ER6116,Female Group 43,95,16.18666667,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6116,ER6116,ER6116,Female Group 43,110,13.526,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6116,ER6116,ER6116,Female Group 43,125,13.24216216,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6517,ER6517XPY1,ER6517,Female Group 32,65,14.75851852,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6517,ER6517XPY1,ER6517,Female Group 32,80,15.30347826,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6517,ER6517XPY1,ER6517,Female Group 32,95,15.58148148,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6517,ER6517XPY1,ER6517,Female Group 32,110,14.63346154,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6517,ER6517XPY1,ER6517,Female Group 32,125,15.183125,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6635,ER6635,ER6635,Female Group 43,65,14.28857143,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6635,ER6635,ER6635,Female Group 43,80,15.485,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6635,ER6635,ER6635,Female Group 43,95,15.6695,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6635,ER6635,ER6635,Female Group 43,110,15.50478261,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6635,ER6635,ER6635,Female Group 43,125,15.91333333,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6636,ER6636,ER6636,Female Group 45,65,14.14,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6636,ER6636,ER6636,Female Group 45,80,15.19333333,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6636,ER6636,ER6636,Female Group 45,95,13.78464286,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6636,ER6636,ER6636,Female Group 45,110,15.38322581,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6636,ER6636,ER6636,Female Group 45,125,15.50222222,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6920,ER6920,ER6920,Female Group 49,65,15.05571429,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6920,ER6920,ER6920,Female Group 49,80,15.86692308,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6920,ER6920,ER6920,Female Group 49,95,15.43666667,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6920,ER6920,ER6920,Female Group 49,110,15.92178571,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER6920,ER6920,ER6920,Female Group 49,125,16.3516129,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER7012,ER7012,ER7012,Female Group 44,65,13.92115385,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER7012,ER7012,ER7012,Female Group 44,80,14.255,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER7012,ER7012,ER7012,Female Group 44,95,15.50931818,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER7012,ER7012,ER7012,Female Group 44,110,15.21301887,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,ER7012,ER7012,ER7012,Female Group 44,125,16.67703125,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,LG30692,LG30692,LG30692,,65,15.054,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,LG30692,LG30692,LG30692,,80,15.653,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,LG30692,LG30692,LG30692,,95,15.7392,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,LG30692,LG30692,LG30692,,110,16.05655172,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,LG30692,LG30692,LG30692,,125,15.91677419,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,P1570,P1570,P1570,,65,15.770625,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,P1570,P1570,P1570,,80,16.1825,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,P1570,P1570,P1570,,95,16.0532,,GTK1,7TUR1M
2017,Late,Turkey,GTK1,7TUR1M,P1570,P1570,P1570,,110,15.44357143,,GTK1,7TUR1M
