season,setgroup,field,hybrid,family,density,block,MST,YLD,n,YieldEnv
s:2017,Mid,f:7GRO1,ER4643,Female Group 35,95,2,13,16.08220408,199,12.467037702
s:2017,Mid,f:7GRO1,ER4643,Female Group 35,110,2,13,16.08325641,199,12.467037702
s:2017,Mid,f:7GRO1,ER4643,Female Group 35,125,2,13,16.10278049,199,12.467037702
s:2017,Mid,f:GFR2,ER4643,Female Group 35,65,0,13,13.5804878,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,80,0,13,13.52790698,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,95,0,13,13.63,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,110,0,13,13.47209302,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,125,0,13,12.785,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,65,2,13,14.26,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,80,2,13,14.29210526,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,95,2,13,13.94761905,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,110,2,13,14.18139535,134,13.888827028
s:2017,Mid,f:GFR2,ER4643,Female Group 35,125,2,13,13.79047619,134,13.888827028
s:2017,Mid,f:GFR4,ER4643,Female Group 35,65,1,13,14.00652174,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,80,1,13,13.98125,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,95,1,13,12.80416667,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,110,1,13,14.50555556,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,125,1,13,14.842,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,65,2,13,10.98,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,80,2,13,13.18367347,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,95,2,13,13.89591837,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,110,2,13,12.20416667,160,13.626800552
s:2017,Mid,f:GFR4,ER4643,Female Group 35,125,2,13,13.91276596,160,13.626800552
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,50,1,13,9.857883333,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,65,1,13,9.656,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,80,1,13,8.6054,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,95,1,13,10.20915882,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,110,1,13,10.06696316,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,50,2,13,10.34419444,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,65,2,13,11.47613529,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,80,2,13,11.07886471,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,95,2,13,12.37219474,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,110,2,13,11.72676,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,65,3,13,9.653744444,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,80,3,13,9.654822222,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,95,3,13,9.127635294,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,110,3,13,10.53046429,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,125,3,13,9.897235294,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,65,4,13,10.075425,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,80,4,13,10.42036667,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,95,4,13,10.2698375,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,110,4,13,11.14193889,280,9.4635198144
s:2017,Mid,f:7GHU2,ER5241,Female Group 38,125,4,13,10.96807333,280,9.4635198144
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,50,1,13,4.168461538,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,65,1,13,4.565384615,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,80,1,13,1.098181818,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,95,1,13,3.991111111,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,110,1,13,5.332941176,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,65,3,13,10.70368421,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,80,3,13,7.342666667,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,95,3,13,4.315625,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,110,3,13,8.847333333,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,125,3,13,2.857333333,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,50,12,13,3.243684211,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,65,12,13,3.855,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,80,12,13,4.872631579,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,95,12,13,3.406842105,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,110,12,13,6.585789474,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,65,32,13,9.016428571,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,80,32,13,12.9445,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,95,32,13,12.502,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,110,32,13,1.663571429,664,6.0372054298
s:2017,Mid,f:7GHU3,ER5241,Female Group 38,125,32,13,12.23954545,664,6.0372054298
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,65,1,13,13.9115,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,80,1,13,14.797875,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,95,1,13,14.4055,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,110,1,13,13.43625,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,125,1,13,15.81516667,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,65,2,13,13.52211111,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,80,2,13,15.08722222,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,95,2,13,15.723625,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,110,2,13,15.41390909,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Hybrid Not foun,125,2,13,15.774,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,50,3,13,10.95055556,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,65,3,13,12.982125,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,80,3,13,14.1135,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,95,3,13,15.378375,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,110,3,13,13.876,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,50,4,13,11.39354545,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,65,4,13,12.28936364,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,80,4,13,13.209,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,95,4,13,13.7238,359,13.755723736
s:2017,Mid,f:7GHU4,ER5241,Female Group 38,110,4,13,14.10236364,359,13.755723736
s:2017,Mid,f:7GRO2,ER5241,Female Group 38,65,0,13,17.18908676,80,15.9993839
s:2017,Mid,f:7GRO2,ER5241,Female Group 38,80,0,13,15.80220488,80,15.9993839
s:2017,Mid,f:7GRO2,ER5241,Female Group 38,95,0,13,13.58115313,80,15.9993839
s:2017,Mid,f:7GRO2,ER5241,Female Group 38,110,0,13,19.21907949,80,15.9993839
s:2017,Mid,f:7GRO2,ER5241,Female Group 38,125,0,13,16.72812969,80,15.9993839
s:2017,Mid,f:GFR1,ER5241,Female Group 38,65,1,13,16.01944194,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,80,1,13,16.02834595,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,95,1,13,16.36429697,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,110,1,13,16.96282813,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,125,1,13,16.14125833,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,65,2,13,16.09920811,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,80,2,13,15.22129459,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,95,2,13,16.86657561,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,110,2,13,17.03689444,143,16.070364123
s:2017,Mid,f:GFR1,ER5241,Female Group 38,125,2,13,17.21555263,143,16.070364123
s:2017,Mid,f:GSP3-2,ER5241,Female Group 38,65,0,13,13.715,60,13.622653332
s:2017,Mid,f:GSP3-2,ER5241,Female Group 38,80,0,13,10.08410476,60,13.622653332
s:2017,Mid,f:GSP3-2,ER5241,Female Group 38,95,0,13,13.404675,60,13.622653332
s:2017,Mid,f:GSP3-2,ER5241,Female Group 38,110,0,13,16.91615833,60,13.622653332
s:2017,Mid,f:GSP3-2,ER5241,Female Group 38,125,0,13,9.51432,60,13.622653332
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,50,1,13,7.343935294,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,65,1,13,7.454361111,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,80,1,13,7.62175,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,95,1,13,8.623438889,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,110,1,13,8.048858824,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,50,2,13,8.575526667,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,65,2,13,9.31604,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,80,2,13,7.667238889,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,95,2,13,11.1547375,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,110,2,13,9.113590909,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,65,3,13,10.847805,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,80,3,13,9.876388889,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,95,3,13,9.16462,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,110,3,13,11.76355909,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,125,3,13,9.98499,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,65,4,13,8.484013333,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,80,4,13,9.07295,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,95,4,13,10.55815556,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,110,4,13,10.60684706,280,9.5418840063
s:2017,Mid,f:7GHU2,ER5724,Female Group 39,125,4,13,9.912316667,280,9.5418840063
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,50,1,13,2.912857143,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,65,1,13,7.508666667,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,95,1,13,1.461428571,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,110,1,13,2.904,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,50,12,13,3.881875,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,65,12,13,3.358125,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,80,12,13,2.822,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,95,12,13,4.091764706,675,6.0696934379
s:2017,Mid,f:7GHU3,ER5724,Female Group 39,110,12,13,6.273333333,675,6.0696934379
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,65,1,13,13.7067,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,80,1,13,14.99533333,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,95,1,13,15.30833333,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,110,1,13,14.78266667,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,125,1,13,15.36914286,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,65,2,13,12.9353,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,80,2,13,14.8225,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,95,2,13,15.514125,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,110,2,13,12.68671429,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,125,2,13,15.1666,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,50,3,13,11.72911111,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,65,3,13,13.62666667,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,80,3,13,15.13775,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,95,3,13,13.7291,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,110,3,13,14.751,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,50,4,13,11.3328,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,65,4,13,12.3124,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,80,4,13,13.2553,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,95,4,13,15.5761,359,13.749809095
s:2017,Mid,f:7GHU4,ER5724,Female Group 39,110,4,13,15.2915,359,13.749809095
s:2017,Mid,f:7GRO2,ER5724,Female Group 39,65,0,13,12.62626061,80,16.11833193
s:2017,Mid,f:7GRO2,ER5724,Female Group 39,80,0,13,15.67412152,80,16.11833193
s:2017,Mid,f:7GRO2,ER5724,Female Group 39,95,0,13,18.54302031,80,16.11833193
s:2017,Mid,f:7GRO2,ER5724,Female Group 39,110,0,13,13.78290909,80,16.11833193
s:2017,Mid,f:7GRO2,ER5724,Female Group 39,125,0,13,12.3775,80,16.11833193
s:2017,Mid,f:GFR1,ER5724,Female Group 39,65,1,13,14.54376757,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,80,1,13,15.42364146,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,95,1,13,16.28068611,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,110,1,13,17.33975789,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,125,1,13,16.2801375,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,65,2,13,16.15388485,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,80,2,13,17.39719118,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,95,2,13,17.47644615,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,110,2,13,16.71865294,143,16.064687757
s:2017,Mid,f:GFR1,ER5724,Female Group 39,125,2,13,17.15325143,143,16.064687757
s:2017,Mid,f:GSP3-2,ER5724,Female Group 39,65,0,13,13.914015,60,13.429502574
s:2017,Mid,f:GSP3-2,ER5724,Female Group 39,80,0,13,14.43219048,60,13.429502574
s:2017,Mid,f:GSP3-2,ER5724,Female Group 39,95,0,13,15.43415789,60,13.429502574
s:2017,Mid,f:GSP3-2,ER5724,Female Group 39,110,0,13,16.04406522,60,13.429502574
s:2017,Mid,f:GSP3-2,ER5724,Female Group 39,125,0,13,15.398875,60,13.429502574
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,50,1,13,8.7215375,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,65,1,13,9.271705263,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,80,1,13,8.466693333,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,95,1,13,9.961188889,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,110,1,13,9.249138889,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,50,2,13,10.53396667,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,65,2,13,11.19940625,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,80,2,13,10.41206316,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,95,2,13,11.77556316,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,110,2,13,11.34193333,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,65,3,13,9.078883333,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,80,3,13,8.960276471,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,95,3,13,8.571041176,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,110,3,13,8.943266667,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,125,3,13,8.619183333,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,65,4,13,7.899629412,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,80,4,13,9.177325,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,95,4,13,9.574257143,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,110,4,13,10.48748333,280,9.5161455827
s:2017,Mid,f:7GHU2,ER5725,Female Group 38,125,4,13,10.15334,280,9.5161455827
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,50,1,13,3.51,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,65,1,13,1.771428571,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,80,1,13,1.353571429,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,95,1,13,2.23,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,110,1,13,4.069375,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,65,3,13,7.795555556,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,80,3,13,8.704166667,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,95,3,13,4.793888889,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,110,3,13,6.011111111,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,125,3,13,4.275882353,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,50,12,13,3.787142857,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,65,12,13,3.152352941,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,80,12,13,2.99,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,95,12,13,3.367058824,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,110,12,13,7.196875,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,65,32,13,11.38625,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,80,32,13,8.817,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,95,32,13,1.64625,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,110,32,13,9.524,664,6.0635279823
s:2017,Mid,f:7GHU3,ER5725,Female Group 38,125,32,13,9.692631579,664,6.0635279823
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,65,1,13,14.608,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,80,1,13,15.57985714,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,95,1,13,15.83255556,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,110,1,13,16.3387,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,125,1,13,16.37971429,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,65,2,13,13.33881818,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,80,2,13,16.1375,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,95,2,13,15.2108,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,110,2,13,14.033,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,125,2,13,15.14018182,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,50,3,13,11.622625,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,65,3,13,13.65957143,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,80,3,13,14.798,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,95,3,13,15.226,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,110,3,13,12,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,50,4,13,11.84254545,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,65,4,13,13.40690909,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,80,4,13,14.2823,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,95,4,13,14.0835,359,13.732488943
s:2017,Mid,f:7GHU4,ER5725,Female Group 38,110,4,13,14.7265,359,13.732488943
s:2017,Mid,f:7GRO2,ER5725,Female Group 38,65,0,13,18.50958028,80,15.92371985
s:2017,Mid,f:7GRO2,ER5725,Female Group 38,80,0,13,16.16397848,80,15.92371985
s:2017,Mid,f:7GRO2,ER5725,Female Group 38,95,0,13,16.72181045,80,15.92371985
s:2017,Mid,f:7GRO2,ER5725,Female Group 38,110,0,13,20.67792714,80,15.92371985
s:2017,Mid,f:7GRO2,ER5725,Female Group 38,125,0,13,16.49948154,80,15.92371985
s:2017,Mid,f:GFR1,ER5725,Female Group 38,65,1,13,17.08178857,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,80,1,13,17.29709211,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,95,1,13,18.64263514,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,110,1,13,17.65340645,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,125,1,13,17.96831842,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,65,2,13,16.67283611,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,80,2,13,18.44089211,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,95,2,13,18.4980675,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,110,2,13,16.54024762,143,16.004678377
s:2017,Mid,f:GFR1,ER5725,Female Group 38,125,2,13,14.55347429,143,16.004678377
s:2017,Mid,f:GSP3-2,ER5725,Female Group 38,65,0,13,13.395435,60,13.441337726
s:2017,Mid,f:GSP3-2,ER5725,Female Group 38,80,0,13,15.87708,60,13.441337726
s:2017,Mid,f:GSP3-2,ER5725,Female Group 38,95,0,13,15.10599,60,13.441337726
s:2017,Mid,f:GSP3-2,ER5725,Female Group 38,110,0,13,15.34986087,60,13.441337726
s:2017,Mid,f:GSP3-2,ER5725,Female Group 38,125,0,13,14.78482857,60,13.441337726
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,50,1,13,8.912394118,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,65,1,13,9.179852941,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,80,1,13,9.114215789,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,95,1,13,9.977076471,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,110,1,13,10.0231625,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,50,2,13,10.19029643,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,65,2,13,10.76212222,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,80,2,13,11.4128875,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,95,2,13,11.55329048,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,110,2,13,11.7887,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,65,3,13,9.3288,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,80,3,13,8.952611765,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,95,3,13,8.270029412,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,110,3,13,9.579882353,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,125,3,13,8.992358824,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,65,4,13,8.218175,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,80,4,13,9.948935714,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,95,4,13,10.25313333,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,110,4,13,10.15922353,280,9.4994018803
s:2017,Mid,f:7GHU2,ER5824,Female Group 37,125,4,13,10.46897059,280,9.4994018803
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,50,1,13,3.464375,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,65,1,13,5.637647059,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,80,1,13,0.802857143,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,95,1,13,2.709411765,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,110,1,13,3.73875,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,65,3,13,8.135882353,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,80,3,13,6.701176471,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,95,3,13,4.52625,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,110,3,13,5.135,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,125,3,13,3.987777778,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,50,12,13,2.066666667,664,6.0789024022
s:2017,Mid,f:7GHU3,ER5824,Female Group 37,65,12,13,2.13375,664,6.0789024022
